,Сетей теплоснабжения,Сетей холодного водоснабжения,Сетей горячего водоснабжения,Сетей электроснабжения,Сети газоснабжения,Станций водоподготовки,Водонасосных объектов,Объектов водозабора,Сетей водоотведения,Очистных сооружений канализации,Канализационных насосных станций,Котельных,Тепловых пунктов,Unnamed: 0,T,Po,P,Pa,U,Ff,ff10,ff3,Tn,Tx,VV,Td,tR,Tg
144,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,754358,-0.3,725.5,746.3,-1.9,98,1,11,12,-0.9,3.5,4.0,-0.6,12,10
145,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,754363,-2.5,727.4,748.4,-1.3,96,1,11,12,-0.9,3.5,4.0,-3.1,12,10
146,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,754368,-2.5,728.7,749.8,-1.3,92,3,11,12,-0.9,3.5,10.0,-3.7,12,10
147,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,754373,-2.5,730.0,751.1,-1.2,86,3,11,12,-0.9,3.5,10.0,-4.6,12,10
148,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,754378,-4.1,731.2,752.5,-1.8,89,3,11,12,-0.9,3.5,10.0,-5.6,12,10
149,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,754383,-5.3,733.0,754.5,-1.3,95,1,11,12,-6.5,3.5,10.0,-6.0,12,10
150,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,754388,-6.1,734.3,755.8,-0.7,82,1,11,12,-0.9,3.5,50.0,-8.7,12,10
151,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,754393,-5.4,735.0,756.5,-0.4,56,1,11,12,-0.9,3.5,50.0,-12.8,12,10
152,57.0,75.0,0,0,35.0,65.0,80,75,95.8,99.8,99.8,87.0,90,625985,-4.4,748.5,762.9,0.0,89,3,11,12,-4.4,3.5,10.0,-6.0,12,10
153,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,190393,-12.8,731.6,751.7,0.4,90,1,11,12,-0.9,3.5,2.0,-14.1,12,10
154,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,190394,-11.8,731.2,751.3,0.3,92,2,11,12,-0.9,-11.0,4.0,-12.9,12,10
155,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,190395,-11.0,730.9,750.8,0.0,90,2,11,12,-0.9,3.5,10.0,-12.3,12,10
156,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,190396,-11.6,730.9,750.8,0.0,89,2,11,12,-0.9,3.5,4.0,-13.0,12,10
157,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,190397,-13.2,730.9,751.0,-0.1,89,2,11,12,-13.6,3.5,10.0,-14.6,12,10
158,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,190398,-13.0,731.0,751.1,-0.8,90,2,11,12,-13.0,3.5,4.0,-14.3,12,10
159,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,190399,-11.3,731.8,751.7,-0.6,92,1,11,12,-0.9,3.5,0.2,-12.3,12,10
160,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,190400,-11.3,732.4,752.4,-0.7,90,3,11,12,-0.9,3.5,10.0,-12.6,12,10
161,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,84432,-2.8,740.4,755.8,1.4,64,3,11,12,-0.9,3.5,50.0,-8.8,12,10
162,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,84433,-2.0,739.0,754.3,1.9,56,4,11,12,-0.9,-0.5,50.0,-9.7,12,10
163,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,84434,-1.7,737.1,752.4,3.5,60,4,11,14,-0.9,3.5,50.0,-8.6,12,10
164,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,84435,-2.7,733.6,748.8,3.0,85,6,12,12,-0.9,3.5,4.0,-4.9,12,10
165,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,84436,-2.8,730.6,745.7,0.8,86,4,11,10,-2.9,3.5,20.0,-4.9,12,10
166,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,84437,-2.6,729.8,745.0,-0.2,90,4,11,12,-2.7,3.5,2.0,-4.0,12,10
167,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,84438,-0.7,730.0,745.1,-0.6,82,3,11,11,-0.9,3.5,50.0,-3.4,12,10
168,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,84439,1.3,730.6,745.5,-1.2,89,4,11,12,-0.9,3.5,50.0,-0.3,12,10
169,57.0,75.0,0,0,35.0,65.0,80,75,95.8,99.8,99.8,87.0,90,625865,-5.4,736.0,750.2,0.0,96,1,11,12,-6.6,3.5,4.0,-5.9,12,10
170,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,190193,2.2,722.2,741.0,0.3,87,7,11,13,-0.9,3.5,10.0,0.3,12,10
171,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,190194,2.4,721.9,740.7,0.2,79,7,12,12,-0.9,2.9,20.0,-0.9,12,10
172,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,190195,1.8,721.7,740.4,0.4,80,7,11,17,-0.9,3.5,10.0,-1.3,12,10
173,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,190196,0.8,721.3,740.1,-1.2,75,8,13,14,-0.9,3.5,50.0,-3.2,12,10
174,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,190197,-1.6,722.5,741.5,-1.0,88,6,12,12,-0.9,3.5,20.0,-3.3,12,10
175,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,190198,-1.7,723.5,742.5,-1.9,85,5,11,12,-0.9,-1.9,50.0,-4.0,12,10
176,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,190199,-1.3,725.4,744.4,0.4,87,4,11,12,-0.9,3.5,50.0,-3.2,12,10
177,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,190200,-1.2,725.0,744.0,1.9,89,6,11,10,-0.9,3.5,50.0,-2.8,12,10
178,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,755034,3.0,723.2,743.6,1.0,79,12,11,19,-0.9,3.5,10.0,-0.4,12,10
179,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,755039,4.0,722.2,742.5,0.6,67,8,11,15,-0.9,3.5,50.0,-1.6,12,10
180,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,755044,3.4,721.6,742.0,-0.2,70,8,11,15,-0.9,3.5,50.0,-1.7,12,10
181,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,755049,2.4,721.8,742.3,-0.5,71,8,11,19,-0.9,3.5,50.0,-2.3,12,10
182,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,755054,1.3,722.3,742.9,-1.4,68,8,11,15,-0.9,3.5,50.0,-4.0,12,10
183,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,755059,-1.3,723.7,744.6,-1.6,72,6,11,12,-0.9,3.5,50.0,-5.8,12,10
184,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,755064,-1.8,725.3,746.2,-1.1,74,5,11,12,-0.9,3.5,50.0,-5.8,12,10
185,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,755069,-0.8,726.4,747.2,0.9,82,4,11,12,-0.9,3.5,50.0,-3.6,12,10
186,57.0,75.0,0,0,35.0,65.0,80,75,95.8,99.8,99.8,87.0,90,625830,-5.2,731.3,745.4,0.0,80,5,11,12,-5.2,3.5,50.0,-8.1,12,10
187,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,753598,0.8,752.5,774.0,1.2,46,3,11,12,-0.9,3.5,50.0,-9.6,12,10
188,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,753603,4.2,751.3,772.5,0.9,34,7,11,12,-0.9,3.5,50.0,-10.4,12,10
189,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,753608,4.5,750.4,771.4,1.7,32,8,11,15,-0.9,3.5,50.0,-10.9,12,10
190,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,753613,3.7,748.7,769.9,2.0,40,8,15,12,-0.9,3.5,50.0,-8.7,12,10
191,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,753618,3.3,746.7,767.8,2.1,45,5,11,12,-0.9,3.5,50.0,-7.5,12,10
192,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,753623,3.4,744.6,765.7,1.2,61,4,11,12,2.2,3.5,50.0,-3.6,12,10
193,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,753628,3.2,743.4,764.4,1.3,65,1,11,12,-0.9,3.5,50.0,-2.8,12,10
194,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,753633,9.2,742.1,764.2,1.5,49,3,11,12,-0.9,3.5,50.0,-1.1,12,10
195,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,753438,-2.1,731.2,752.3,0.1,40,1,11,12,-0.9,3.5,50.0,-14.1,12,10
196,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,753443,0.9,731.1,752.0,0.3,33,4,11,12,-0.9,3.5,50.0,-13.6,12,10
197,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,753448,1.8,730.8,751.6,-0.7,35,5,11,12,-0.9,3.5,50.0,-12.3,12,10
198,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,753453,0.8,731.5,752.5,-1.5,40,5,11,12,-0.9,3.5,50.0,-11.5,12,10
199,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,753458,-1.2,733.0,754.1,-1.0,46,5,11,12,-0.9,3.5,50.0,-11.4,12,10
200,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,753463,-3.4,734.0,755.3,-0.8,71,1,11,12,-3.9,3.5,50.0,-8.0,12,10
201,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,753468,-3.8,734.8,756.1,-1.0,65,3,11,12,-0.9,3.5,50.0,-9.4,12,10
202,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,753473,-2.2,735.8,757.1,-0.5,61,1,11,12,-0.9,3.5,50.0,-8.8,12,10
203,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,189529,11.6,743.8,762.4,-0.3,39,2,11,12,-0.9,3.5,50.0,-1.9,12,10
204,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,189530,16.8,744.1,762.4,-0.6,25,2,11,12,-0.9,17.4,50.0,-3.4,12,10
205,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,189531,17.2,744.7,763.0,-0.6,25,3,11,13,-0.9,3.5,50.0,-3.0,12,10
206,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,189532,14.9,745.3,763.9,-0.7,29,3,11,12,-0.9,3.5,50.0,-3.0,12,10
207,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,189533,12.5,746.0,764.6,-0.8,38,3,11,12,-0.9,3.5,50.0,-1.5,12,10
208,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,189534,9.1,746.8,765.7,0.2,48,2,11,12,3.4,3.5,50.0,-1.3,12,5
209,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,189535,3.5,746.6,765.8,0.2,65,2,11,12,-0.9,3.5,50.0,-2.6,12,10
210,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,189536,4.5,746.4,765.6,0.1,61,1,11,12,-0.9,3.5,50.0,-2.4,12,10
211,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,750158,21.4,739.0,758.5,0.9,60,7,11,12,-0.9,3.5,20.0,13.4,12,10
212,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,750163,27.2,738.1,757.3,-0.8,48,4,11,12,-0.9,3.5,50.0,15.2,12,10
213,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,750168,27.7,738.9,757.9,-1.3,43,3,11,12,-0.9,3.5,50.0,13.9,12,10
214,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,750173,25.6,740.2,759.4,-0.6,44,4,11,12,-0.9,3.5,50.0,12.6,12,10
215,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,750178,21.8,740.8,760.3,-0.4,69,4,11,12,-0.9,3.5,50.0,15.8,12,10
216,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,750183,17.5,741.2,761.1,-0.5,83,1,11,12,15.1,3.5,50.0,14.6,12,11
217,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,750188,15.3,741.7,761.7,-0.1,74,0,11,12,-0.9,3.5,50.0,10.6,12,10
218,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,750193,16.4,741.8,761.8,0.0,70,0,11,12,-0.9,3.5,50.0,10.8,12,10
219,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,189217,9.9,740.8,759.5,2.3,79,4,11,11,-0.9,3.5,50.0,6.4,12,10
220,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,189218,16.9,738.5,756.6,0.7,86,2,11,11,-0.9,22.8,50.0,14.5,12,10
221,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,189219,21.8,737.8,755.6,-0.7,65,7,11,13,-0.9,3.5,50.0,14.9,12,10
222,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,189220,20.7,738.5,756.3,-0.9,75,5,11,12,-0.9,3.5,50.0,16.1,12,10
223,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,189221,18.5,739.4,757.4,-1.5,80,4,11,12,-0.9,3.5,50.0,15.0,12,10
224,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,189222,18.4,740.9,759.0,-0.9,71,3,11,12,14.4,3.5,50.0,13.0,12,14
225,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,189223,16.0,741.8,760.1,-0.5,77,3,11,12,-0.9,3.5,50.0,12.0,12,10
226,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,189224,16.6,742.3,760.6,-0.3,73,3,11,12,-0.9,3.5,50.0,11.7,12,10
227,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,754118,-4.0,729.7,751.0,-0.2,70,1,11,12,-0.9,3.5,20.0,-8.8,12,10
228,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,754123,-2.2,729.9,751.0,-0.1,69,3,11,12,-0.9,3.5,20.0,-7.1,12,10
229,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,754128,-0.4,730.0,750.9,-0.5,51,3,11,12,-0.9,3.5,50.0,-9.4,12,10
230,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,754133,-0.8,730.5,751.5,-0.6,56,3,11,12,-0.9,3.5,20.0,-8.5,12,10
231,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,754138,-2.7,731.1,752.2,-0.3,77,3,11,12,-0.9,3.5,20.0,-6.3,12,10
232,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,754143,-5.1,731.4,752.8,0.5,90,1,11,12,-5.2,3.5,50.0,-6.5,12,10
233,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,754148,-2.8,730.9,752.0,0.8,90,4,11,12,-0.9,3.5,20.0,-4.3,12,10
234,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,754153,-2.1,730.1,751.2,1.5,88,4,11,12,-0.9,3.5,20.0,-3.9,12,10
235,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,750474,15.8,741.5,761.5,-0.4,60,1,11,12,-0.9,3.5,50.0,7.9,12,10
236,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,750479,20.0,741.9,761.7,-0.4,46,1,11,12,-0.9,3.5,50.0,8.0,12,10
237,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,750484,18.8,742.3,762.1,-0.6,53,3,11,12,-0.9,3.5,50.0,8.9,12,10
238,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,750489,16.9,742.9,762.9,-0.3,58,4,11,12,-0.9,3.5,50.0,8.5,12,10
239,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,750494,16.1,743.2,763.2,-0.5,63,4,11,12,-0.9,3.5,50.0,8.9,12,10
240,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,750499,11.8,743.7,764.1,0.1,94,1,11,12,9.6,3.5,50.0,10.8,12,9
241,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,750504,9.9,743.6,764.1,0.1,95,0,11,12,-0.9,3.5,50.0,9.1,12,10
242,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,750509,12.7,743.5,763.7,0.0,88,0,11,12,-0.9,3.5,50.0,10.8,12,10
243,0.0,90.0,0,0,0.0,0.0,80,90,0.0,0.0,0.0,0.0,0,214805,22.4,744.6,760.6,0.1,67,2,11,12,-0.9,3.5,20.0,16.0,12,10
244,0.0,90.0,0,0,0.0,0.0,80,90,0.0,0.0,0.0,0.0,0,214806,26.9,744.5,760.3,-0.7,51,2,11,12,-0.9,28.9,20.0,16.0,12,10
245,0.0,90.0,0,0,0.0,0.0,80,90,0.0,0.0,0.0,0.0,0,214807,28.5,745.2,760.9,-0.8,43,1,11,12,-0.9,3.5,20.0,14.8,12,10
246,0.0,90.0,0,0,0.0,0.0,80,90,0.0,0.0,0.0,0.0,0,214808,28.1,746.0,761.8,-0.6,46,3,11,12,-0.9,3.5,20.0,15.3,12,10
247,0.0,90.0,0,0,0.0,0.0,80,90,0.0,0.0,0.0,0.0,0,214809,25.8,746.6,762.5,-0.3,56,2,11,12,-0.9,3.5,20.0,16.3,12,10
248,0.0,90.0,0,0,0.0,0.0,80,90,0.0,0.0,0.0,0.0,0,214810,20.5,746.9,763.1,0.0,74,1,11,12,17.4,3.5,20.0,15.7,12,16
249,0.0,90.0,0,0,0.0,0.0,80,90,0.0,0.0,0.0,0.0,0,214811,18.3,746.9,763.2,-0.2,79,2,11,12,-0.9,3.5,20.0,14.6,12,10
250,0.0,90.0,0,0,0.0,0.0,80,90,0.0,0.0,0.0,0.0,0,214812,18.7,747.1,763.3,0.1,75,2,11,12,-0.9,3.5,20.0,14.1,12,10
251,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,745554,-8.8,749.0,772.5,-0.1,74,4,11,12,-0.9,3.5,50.0,-12.7,12,10
252,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,745559,-9.8,749.1,772.7,-0.2,70,4,11,12,-0.9,-9.1,50.0,-14.3,12,10
253,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,745564,-9.7,749.3,772.9,-0.2,69,3,11,12,-0.9,3.5,50.0,-14.4,12,10
254,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,745569,-9.8,749.5,773.2,-0.2,67,3,11,12,-0.9,3.5,50.0,-14.8,12,10
255,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,745574,-13.5,749.7,760.2,0.5,73,4,11,12,-0.9,3.5,50.0,-17.4,12,10
256,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,745579,-14.4,749.2,773.3,0.0,76,4,11,12,-14.4,3.5,50.0,-17.7,12,10
257,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,745584,-13.1,749.2,773.2,-0.3,85,3,11,12,-0.9,3.5,50.0,-15.1,12,10
258,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,745589,-11.3,749.5,773.2,0.1,88,3,11,12,-0.9,3.5,50.0,-12.9,12,10
259,57.0,75.0,0,0,35.0,65.0,80,75,95.8,99.8,99.8,87.0,90,625095,8.7,748.9,762.6,0.0,98,1,11,12,4.3,3.5,0.5,8.4,12,6
260,57.0,75.0,0,0,35.0,65.0,80,75,95.8,99.8,99.8,87.0,90,625090,15.1,746.5,759.8,0.0,89,1,11,12,11.1,3.5,50.0,13.2,12,12
261,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,748838,19.3,738.7,758.4,1.2,73,4,11,12,-0.9,3.5,50.0,14.4,12,10
262,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,748843,22.6,737.5,757.0,0.6,55,3,11,12,-0.9,3.5,50.0,13.0,12,10
263,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,748848,23.7,736.9,756.2,0.4,51,3,11,12,-0.9,3.5,50.0,12.9,12,10
264,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,748853,22.6,736.5,755.8,0.6,50,1,11,12,-0.9,3.5,50.0,11.7,12,10
265,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,748858,19.7,735.9,755.4,1.2,74,1,11,12,-0.9,3.5,50.0,15.0,12,10
266,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,748863,13.3,734.7,754.7,0.9,99,0,11,12,13.2,3.5,0.5,13.1,12,14
267,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,748868,14.1,733.8,753.7,0.5,99,1,11,12,-0.9,3.5,4.0,13.9,12,10
268,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,748873,17.7,733.3,752.8,0.2,77,1,11,12,-0.9,3.5,50.0,13.5,12,10
269,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,748634,16.2,736.8,756.6,0.7,94,1,11,12,-0.9,3.5,10.0,15.2,12,10
270,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,748639,21.8,736.1,755.5,-0.3,57,1,11,12,-0.9,3.5,50.0,12.8,12,10
271,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,748644,23.2,736.4,755.8,-0.3,52,3,11,12,-0.9,3.5,50.0,12.7,12,10
272,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,748649,23.6,736.7,756.1,-0.9,53,1,11,12,-0.9,3.5,50.0,13.4,12,10
273,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,748654,22.2,737.6,757.0,-0.5,66,0,11,12,-0.9,3.5,50.0,15.6,12,10
274,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,748659,15.8,738.1,758.0,-0.9,87,0,11,12,14.6,3.5,50.0,13.7,12,13
275,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,748664,15.0,739.0,759.0,-0.4,82,0,11,12,-0.9,3.5,50.0,11.9,12,10
276,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,748669,19.1,739.4,759.1,-0.2,71,0,11,12,-0.9,3.5,50.0,13.7,12,10
277,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,748478,11.1,739.3,759.6,0.4,96,1,11,12,-0.9,3.5,50.0,10.5,12,10
278,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,748483,17.0,738.9,758.7,0.0,70,1,11,12,-0.9,3.5,50.0,11.5,12,10
279,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,748488,18.2,738.9,758.6,1.1,61,4,11,12,-0.9,3.5,50.0,10.4,12,10
280,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,748493,14.3,737.8,757.9,1.6,83,4,11,12,-0.9,3.5,50.0,11.4,12,10
281,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,748498,14.2,736.2,756.1,1.6,91,4,11,12,-0.9,3.5,50.0,12.7,12,10
282,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,748503,13.6,734.6,754.6,-0.4,97,1,11,12,12.7,3.5,20.0,13.2,12,13
283,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,748508,13.0,735.0,755.0,-1.9,92,1,11,12,-0.9,3.5,10.0,11.7,12,10
284,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,748513,13.2,736.9,756.9,-2.2,88,1,11,12,-0.9,3.5,10.0,11.3,12,10
285,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,748478,11.1,739.3,759.6,0.4,96,1,11,12,-0.9,3.5,50.0,10.5,12,10
286,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,748483,17.0,738.9,758.7,0.0,70,1,11,12,-0.9,3.5,50.0,11.5,12,10
287,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,748488,18.2,738.9,758.6,1.1,61,4,11,12,-0.9,3.5,50.0,10.4,12,10
288,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,748493,14.3,737.8,757.9,1.6,83,4,11,12,-0.9,3.5,50.0,11.4,12,10
289,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,748498,14.2,736.2,756.1,1.6,91,4,11,12,-0.9,3.5,50.0,12.7,12,10
290,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,748503,13.6,734.6,754.6,-0.4,97,1,11,12,12.7,3.5,20.0,13.2,12,13
